time,yaw_rate_deg,steering_angle_deg
7.84,0.024479398,-1.1
7.86,-0.046336003,-1.1
7.88,0.164361672,-1.1
7.9,0.233428545,-1.1
7.92,0.233428545,-1.1
7.94,0.093546271,-1.1
7.96,0.093546271,-1.1
7.98,0.374185083,-1.1
8,0.093546271,-1.1
8.02,0.233428545,-1.1
8.04,0.233428545,-1.1
8.06,0.164361672,-1.1
8.08,0.374185083,-1.1
8.1,0.233428545,-1.1
8.12,-0.256159415,-1.1
8.14,0.233428545,-1.1
8.16,0.304243946,-1.1
8.18,0.304243946,-1.1
8.2,-0.046336003,-1.1
8.22,-0.046336003,-1.1
8.24,0.304243946,-1.1
8.26,0.164361672,-1.1
8.28,0.374185083,-1.1
8.3,0.093546271,-1.1
8.32,-0.535923963,-1.1
8.34,-0.11627714,-1.1
8.36,-0.11627714,-1.1
8.38,-0.046336003,-1.1
8.4,-0.046336003,-1.1
8.42,-0.11627714,-1.1
8.44,-0.046336003,-1.1
8.46,0.093546271,-1.1
8.48,0.024479398,-1.1
8.5,-0.11627714,-1.1
8.52,0.024479398,-1.1
8.54,0.024479398,-1.1
8.56,0.093546271,-1.1
8.57999999999999,-0.046336003,-1.1
8.59999999999999,0.024479398,-1.1
8.61999999999999,-0.11627714,-1.1
8.63999999999999,0.093546271,-1.1
8.65999999999999,0.093546271,-1.1
8.67999999999999,0.093546271,-1.1
8.69999999999999,0.164361672,-1.1
8.71999999999999,0.024479398,-1.1
8.73999999999999,0.304243946,-1.1
8.75999999999999,0.093546271,-1.1
8.77999999999999,0.093546271,-1.2
8.79999999999999,0.164361672,-1.4
8.81999999999999,0.233428545,-1.5
8.83999999999999,0.093546271,-1.7
8.85999999999999,0.024479398,-1.7
8.87999999999999,-0.046336003,-1.9
8.89999999999999,0.093546271,-2.1
8.91999999999999,0.093546271,-2.3
8.93999999999999,0.233428545,-2.5
8.95999999999999,0.304243946,-2.5
8.97999999999999,0.164361672,-2.7
8.99999999999999,0.164361672,-2.8
9.01999999999999,0.164361672,-2.9
9.03999999999998,0.164361672,-2.9
9.05999999999998,0.304243946,-2.9
9.07999999999998,0.304243946,-2.9
9.09999999999998,0.233428545,-2.8
9.11999999999998,0.374185083,-2.8
9.13999999999998,0.304243946,-2.8
9.15999999999998,0.233428545,-2.8
9.17999999999998,0.164361672,-2.8
9.19999999999998,0.374185083,-2.8
9.21999999999998,0.374185083,-2.9
9.23999999999998,0.093546271,-2.9
9.25999999999998,0.304243946,-2.9
9.27999999999998,0.164361672,-2.9
9.29999999999998,0.233428545,-2.9
9.31999999999998,0.304243946,-2.9
9.33999999999998,0.093546271,-2.8
9.35999999999998,0.304243946,-2.8
9.37999999999998,0.164361672,-2.8
9.39999999999998,0.233428545,-2.8
9.41999999999998,0.093546271,-2.7
9.43999999999998,0.164361672,-2.7
9.45999999999998,0.233428545,-2.7
9.47999999999998,0.164361672,-2.6
9.49999999999997,0.093546271,-2.5
9.51999999999997,0.164361672,-2.4
9.53999999999997,0.304243946,-2.4
9.55999999999997,0.024479398,-2.3
9.57999999999997,0.164361672,-2.2
9.59999999999997,0.164361672,-2.1
9.61999999999997,0.304243946,-1.9
9.63999999999997,0.164361672,-1.8
9.65999999999997,0.304243946,-1.8
9.67999999999997,0.444126221,-1.6
9.69999999999997,0.093546271,-1.5
9.71999999999997,0.233428545,-1.3
9.73999999999997,0.164361672,-1.2
9.75999999999997,0.374185083,-1.2
9.77999999999997,0.164361672,-1.2
9.79999999999997,0.164361672,-1.2
9.81999999999997,0.093546271,-1.2
9.83999999999997,0.024479398,-1.3
9.85999999999997,-0.046336003,-1.3
9.87999999999997,-0.046336003,-1.4
9.89999999999997,-0.046336003,-1.4
9.91999999999997,0.024479398,-1.4
9.93999999999997,0.093546271,-1.4
9.95999999999997,-0.046336003,-1.4
9.97999999999996,0.024479398,-1.4
9.99999999999996,-0.186218278,-1.4
10.02,0.024479398,-1.4
10.04,-0.046336003,-1.4
10.06,-0.046336003,-1.4
10.08,0.024479398,-1.4
10.1,0.093546271,-1.4
10.12,-0.046336003,-1.4
10.14,-0.11627714,-1.4
10.16,0.093546271,-1.4
10.18,0.093546271,-1.5
10.2,0.093546271,-1.5
10.22,0.024479398,-1.6
10.24,0.164361672,-1.6
10.26,0.304243946,-1.7
10.28,-0.11627714,-1.7
10.3,0.024479398,-1.8
10.32,0.164361672,-1.9
10.34,0.304243946,-1.9
10.36,0.233428545,-2
10.38,0.164361672,-2.1
10.4,0.233428545,-2.2
10.42,0.233428545,-2.2
10.4399999999999,0.374185083,-2.2
10.46,0.304243946,-2.3
10.48,0.233428545,-2.3
10.5,0.164361672,-2.4
10.5199999999999,0.164361672,-2.4
10.5399999999999,0.024479398,-2.4
10.56,0.444126221,-2.4
10.58,0.374185083,-2.4
10.5999999999999,0.024479398,-2.3
10.62,0.093546271,-2.3
10.64,-0.046336003,-2.3
10.66,0.024479398,-2.4
10.6799999999999,0.093546271,-2.4
10.6999999999999,0.024479398,-2.4
10.72,0.093546271,-2.4
10.74,-0.046336003,-2.4
10.76,0.164361672,-2.4
10.7799999999999,-0.11627714,-2.3
10.8,0.233428545,-2.3
10.82,0.093546271,-2.2
10.84,0.164361672,-2.2
10.8599999999999,0.093546271,-2.1
10.8799999999999,0.024479398,-2.1
10.9,0.093546271,-2
10.9199999999999,0.304243946,-2
10.9399999999999,0.093546271,-2
10.9599999999999,0.093546271,-2
10.9799999999999,0.093546271,-2
10.9999999999999,0.304243946,-1.9
11.0199999999999,0.304243946,-1.9
11.0399999999999,0.233428545,-1.9
11.0599999999999,0.233428545,-1.9
11.0799999999999,0.164361672,-1.9
11.0999999999999,0.374185083,-1.9
11.1199999999999,-0.046336003,-1.9
11.1399999999999,0.304243946,-1.9
11.1599999999999,0.024479398,-1.9
11.1799999999999,0.093546271,-1.8
11.1999999999999,0.093546271,-1.7
11.2199999999999,-0.046336003,-1.7
11.2399999999999,0.024479398,-1.6
11.2599999999999,0.024479398,-1.4
11.2799999999999,0.024479398,-1.3
11.2999999999999,0.024479398,-1.1
11.3199999999999,0.024479398,-1.1
11.3399999999999,-0.046336003,-0.9
11.3599999999999,-0.046336003,-0.7
11.3799999999999,0.164361672,-0.5
11.3999999999999,-0.046336003,-0.4
11.4199999999999,0.164361672,-0.4
11.4399999999999,0.093546271,-0.2
11.4599999999999,-0.11627714,0.1
11.4799999999999,0.024479398,0.2
11.4999999999999,0.093546271,0.2
11.5199999999999,0.093546271,0.2
11.5399999999999,0.093546271,0.3
11.5599999999999,-0.046336003,0.3
11.5799999999999,0.164361672,0.2
11.5999999999999,0.024479398,0.1
11.6199999999999,-0.046336003,0.1
11.6399999999999,0.164361672,0.1
11.6599999999999,0.514067358,0.1
11.6799999999999,0.024479398,0.1
11.6999999999999,-0.046336003,0.1
11.7199999999999,0.093546271,0.1
11.7399999999999,0.164361672,0.1
11.7599999999999,0.024479398,0.1
11.7799999999999,0.024479398,0.1
11.7999999999999,0.024479398,0.1
11.8199999999999,0.164361672,0.1
11.8399999999999,0.164361672,0
11.8599999999999,0.024479398,0
11.8799999999999,-0.256159415,0
11.8999999999999,-0.326100552,-0.1
11.9199999999999,-0.326100552,-0.1
11.9399999999999,0.024479398,-0.2
11.9599999999999,-0.11627714,-0.2
11.9799999999999,0.024479398,-0.3
11.9999999999999,-0.11627714,-0.3
12.0199999999999,0.024479398,-0.3
12.0399999999999,-0.186218278,-0.3
12.0599999999999,-0.046336003,-0.3
12.0799999999999,-0.11627714,-0.3
12.0999999999999,-0.046336003,-0.3
12.1199999999999,-0.11627714,-0.3
12.1399999999999,-0.11627714,-0.3
12.1599999999999,-0.046336003,-0.3
12.1799999999999,0.093546271,-0.3
12.1999999999999,0.164361672,-0.3
12.2199999999999,-0.11627714,-0.3
12.2399999999999,0.024479398,-0.3
12.2599999999999,-0.046336003,-0.3
12.2799999999999,0.093546271,-0.3
12.2999999999999,0.024479398,-0.3
12.3199999999999,0.093546271,-0.3
12.3399999999999,0.093546271,-0.3
12.3599999999999,0.093546271,-0.3
12.3799999999999,0.024479398,-0.3
12.3999999999999,0.093546271,-0.3
12.4199999999999,0.093546271,-0.3
12.4399999999999,0.164361672,-0.3
12.4599999999999,0.093546271,-0.3
12.4799999999999,0.093546271,-0.3
12.4999999999999,0.024479398,-0.3
12.5199999999999,-0.046336003,-0.3
12.5399999999999,-0.046336003,-0.3
12.5599999999999,-0.046336003,-0.3
12.5799999999999,-0.186218278,-0.3
12.5999999999999,0.024479398,-0.3
12.6199999999999,-0.046336003,-0.3
12.6399999999999,-0.11627714,-0.3
12.6599999999999,-0.046336003,-0.3
12.6799999999999,-0.046336003,-0.3
12.6999999999999,0.093546271,-0.3
12.7199999999999,-0.11627714,-0.3
12.7399999999999,-0.186218278,-0.3
12.7599999999999,-0.046336003,-0.3
12.7799999999999,0.024479398,-0.3
12.7999999999999,0.093546271,-0.3
12.8199999999999,0.024479398,-0.3
12.8399999999999,0.024479398,-0.2
12.8599999999999,-0.11627714,-0.1
12.8799999999999,-0.046336003,-0.1
12.8999999999999,0.093546271,0
12.9199999999999,0.444126221,0.1
12.9399999999999,0.233428545,0.2
12.9599999999999,0.164361672,0.2
12.9799999999999,0.093546271,0.2
12.9999999999999,0.164361672,0.2
13.0199999999999,-0.046336003,0.3
13.0399999999999,0.233428545,0.2
13.0599999999999,0.093546271,0.3
13.0799999999999,0.024479398,0.3
13.0999999999999,-0.11627714,0.3
13.1199999999999,0.093546271,0.4
13.1399999999999,0.093546271,0.5
13.1599999999999,0.024479398,0.6
13.1799999999999,0.093546271,0.6
13.1999999999999,0.024479398,0.7
13.2199999999999,-0.11627714,0.8
13.2399999999999,-0.11627714,0.9
13.2599999999999,-0.046336003,0.9
13.2799999999999,-0.11627714,1
13.2999999999999,-0.186218278,1
13.3199999999999,-0.186218278,0.9
13.3399999999999,-0.11627714,0.9
13.3599999999999,-0.186218278,0.9
13.3799999999999,-0.11627714,0.9
13.3999999999999,-0.326100552,0.9
13.4199999999999,-0.186218278,0.9
13.4399999999999,-0.186218278,0.9
13.4599999999999,-0.11627714,0.9
13.4799999999999,-0.256159415,0.9
13.4999999999999,-0.256159415,0.9
13.5199999999999,-0.11627714,0.9
13.5399999999999,0.024479398,0.9
13.5599999999999,-0.186218278,0.9
13.5799999999999,0.374185083,0.9
13.5999999999999,-0.046336003,0.9
13.6199999999999,0.024479398,0.9
13.6399999999999,-0.046336003,0.9
13.6599999999999,-0.046336003,0.9
13.6799999999999,0.024479398,0.9
13.6999999999999,-0.046336003,0.9
13.7199999999999,0.164361672,0.9
13.7399999999999,0.093546271,0.9
13.7599999999999,0.024479398,0.9
13.7799999999999,0.024479398,0.9
13.7999999999999,0.093546271,0.8
13.8199999999999,0.233428545,0.7
13.8399999999999,-0.046336003,0.7
13.8599999999999,0.093546271,0.6
13.8799999999999,0.093546271,0.4
13.8999999999999,0.093546271,0.3
13.9199999999999,0.164361672,0.1
13.9399999999999,0.024479398,0.1
13.9599999999999,0.093546271,-0.1
13.9799999999999,0.024479398,-0.2
13.9999999999999,-0.186218278,-0.2
14.0199999999999,-0.11627714,-0.2
14.0399999999999,-0.186218278,-0.1
14.0599999999999,-0.11627714,-0.1
14.0799999999999,-0.046336003,-0.1
14.0999999999999,-0.11627714,-0.1
14.1199999999999,-0.046336003,-0.1
14.1399999999999,-0.11627714,-0.1
14.1599999999999,0.024479398,-0.1
14.1799999999999,-0.186218278,-0.1
14.1999999999999,-0.11627714,-0.2
14.2199999999999,-0.186218278,-0.1
14.2399999999999,-0.186218278,-0.1
14.2599999999999,-0.186218278,-0.2
14.2799999999999,-0.11627714,-0.1
14.2999999999999,-0.046336003,-0.1
14.3199999999999,-0.046336003,-0.1
14.3399999999999,-0.046336003,-0.1
14.3599999999999,-0.11627714,-0.1
14.3799999999999,-0.046336003,-0.1
14.3999999999999,0.024479398,-0.1
14.4199999999999,0.024479398,-0.1
14.4399999999999,-0.11627714,-0.1
14.4599999999999,0.093546271,-0.1
14.4799999999999,0.024479398,0
14.4999999999999,-0.11627714,0
14.5199999999999,0.024479398,0
14.5399999999999,-0.046336003,0
14.5599999999999,0.164361672,0.1
14.5799999999999,0.093546271,0.2
14.5999999999999,0.164361672,0.2
14.6199999999999,0.093546271,0.2
14.6399999999999,0.093546271,0.2
14.6599999999999,0.093546271,0.2
14.6799999999999,0.164361672,0.3
14.6999999999999,0.093546271,0.3
14.7199999999999,0.093546271,0.4
14.7399999999999,0.093546271,0.5
14.7599999999999,0.024479398,0.5
14.7799999999999,-0.186218278,0.6
14.7999999999999,-0.046336003,0.7
14.8199999999999,-0.046336003,0.8
14.8399999999999,0.024479398,0.8
14.8599999999999,-0.046336003,0.9
14.8799999999999,-0.186218278,1.1
14.8999999999999,-0.256159415,1.2
14.9199999999999,-0.046336003,1.3
14.9399999999999,-0.11627714,1.5
14.9599999999999,-0.046336003,1.5
14.9799999999999,-0.046336003,1.5
14.9999999999999,-0.046336003,1.5
15.0199999999999,-0.11627714,1.6
15.0399999999999,-0.11627714,1.8
15.0599999999999,-0.11627714,1.9
15.0799999999999,-0.256159415,2
15.0999999999999,-0.046336003,2.1
15.1199999999999,-0.046336003,2.1
15.1399999999999,-0.186218278,2.2
15.1599999999999,-0.186218278,2.2
15.1799999999999,-0.186218278,2.2
15.1999999999999,-0.256159415,2.2
15.2199999999998,-0.11627714,2.2
15.2399999999998,-0.186218278,2.2
15.2599999999999,-0.046336003,2.2
15.2799999999999,-0.11627714,2.1
15.2999999999999,-0.11627714,2.1
15.3199999999999,-0.186218278,2.2
15.3399999999999,-0.186218278,2.2
15.3599999999999,-0.046336003,2.2
15.3799999999998,-0.186218278,2.2
15.3999999999998,-0.186218278,2.2
15.4199999999999,-0.256159415,2.2
15.4399999999999,-0.11627714,2.2
15.4599999999998,-0.256159415,2.2
15.4799999999999,-0.186218278,2.1
15.4999999999999,-0.256159415,2.1
15.5199999999999,-0.186218278,2.2
15.5399999999998,-0.11627714,2.2
15.5599999999998,-0.186218278,2.1
15.5799999999998,-0.186218278,2.2
15.5999999999998,-0.186218278,2.2
15.6199999999998,-0.11627714,2.2
15.6399999999998,-0.186218278,2.2
15.6599999999998,-0.11627714,2.2
15.6799999999998,-0.256159415,2.2
15.6999999999998,-0.046336003,2.2
15.7199999999998,-0.186218278,2.1
15.7399999999998,-0.11627714,2.1
15.7599999999998,-0.046336003,2.1
15.7799999999998,-0.046336003,2.1
15.7999999999998,0.024479398,2
15.8199999999998,-0.11627714,2
15.8399999999998,-0.046336003,1.9
15.8599999999998,-0.11627714,1.9
15.8799999999998,-0.046336003,1.8
