time,yaw_rate_deg,steering_angle_deg
14.7399999999999,-0.11627714,1.7
14.7599999999999,-0.256159415,1.7
14.7799999999999,-0.256159415,1.7
14.7999999999999,-0.046336003,1.6
14.8199999999999,0.024479398,1.6
14.8399999999999,-0.046336003,1.6
14.8599999999999,-0.046336003,1.7
14.8799999999999,-0.186218278,1.7
14.8999999999999,-0.11627714,1.7
14.9199999999999,-0.186218278,1.7
14.9399999999999,0.024479398,1.6
14.9599999999999,-0.11627714,1.6
14.9799999999999,-0.11627714,1.6
14.9999999999999,-0.046336003,1.6
15.0199999999999,-0.186218278,1.7
15.0399999999999,-0.046336003,1.7
15.0599999999999,0.024479398,1.7
15.0799999999999,0.024479398,1.8
15.0999999999999,-0.046336003,1.8
15.1199999999999,-0.11627714,1.8
15.1399999999999,-0.11627714,1.8
15.1599999999999,-0.046336003,1.9
15.1799999999999,-0.256159415,1.9
15.1999999999999,-0.046336003,1.8
15.2199999999998,-0.11627714,1.9
15.2399999999998,-0.11627714,1.9
15.2599999999999,-0.256159415,1.9
15.2799999999999,0.024479398,1.9
15.2999999999999,-0.11627714,1.9
15.3199999999999,-0.11627714,1.9
15.3399999999999,-0.11627714,1.9
15.3599999999999,-0.186218278,1.9
15.3799999999998,-0.186218278,1.9
15.3999999999998,-0.11627714,1.9
15.4199999999999,-0.11627714,1.9
15.4399999999999,-0.465982826,1.9
15.4599999999998,-0.396041689,1.9
15.4799999999999,-0.11627714,1.9
15.4999999999999,-0.11627714,1.8
15.5199999999999,-0.256159415,1.8
15.5399999999998,-0.11627714,1.8
15.5599999999998,-0.046336003,1.8
15.5799999999998,0.024479398,1.8
15.5999999999998,-0.11627714,1.7
15.6199999999998,-0.11627714,1.6
15.6399999999998,0.093546271,1.6
15.6599999999998,-0.186218278,1.6
15.6799999999998,0.024479398,1.5
15.6999999999998,-0.11627714,1.4
15.7199999999998,-0.11627714,1.4
15.7399999999998,-0.046336003,1.4
15.7599999999998,-0.046336003,1.4
15.7799999999998,-0.046336003,1.4
15.7999999999998,-0.046336003,1.4
15.8199999999998,-0.186218278,1.3
15.8399999999998,-0.11627714,1.3
15.8599999999998,-0.046336003,1.4
15.8799999999998,0.024479398,1.4
15.8999999999998,0.024479398,1.4
15.9199999999998,-0.046336003,1.4
15.9399999999998,-0.186218278,-1.1
15.9599999999998,-0.11627714,-1.1
15.9799999999998,-0.11627714,-1.1
15.9999999999998,-0.186218278,-1.1
16.0199999999998,0.233428545,-1.1
16.0399999999998,0.233428545,-1.1
16.0599999999998,0.024479398,-1.1
16.0799999999998,-0.186218278,-1.1
16.0999999999998,-0.186218278,-1.1
16.1199999999998,0.164361672,-1.1
16.1399999999998,-0.11627714,-1.1
16.1599999999998,-0.186218278,-1.1
16.1799999999998,0.093546271,-1.1
16.1999999999998,0.093546271,-1.1
16.2199999999998,0.024479398,-1.1
16.2399999999998,0.304243946,-1.1
16.2599999999998,-0.11627714,-1.1
16.2799999999998,0.093546271,-1.1
16.2999999999998,0.024479398,-1.1
16.3199999999998,-0.046336003,-1.1
16.3399999999998,0.164361672,-1.1
16.3599999999998,0.233428545,-1.1
16.3799999999998,0.233428545,-1.1
16.3999999999998,0.093546271,-1.1
16.4199999999998,0.093546271,-1.1
16.4399999999998,0.374185083,-1.1
16.4599999999998,0.093546271,-1.1
16.4799999999998,0.233428545,-1.1
16.4999999999998,0.233428545,-1.1
16.5199999999998,0.164361672,-1.1
16.5399999999998,0.374185083,-1.1
16.5599999999998,0.233428545,-1.1
16.5799999999998,-0.256159415,-1.1
16.5999999999998,0.233428545,-1.1
16.6199999999998,0.304243946,-1.1
16.6399999999998,0.304243946,-1.1
16.6599999999998,-0.046336003,-1.1
16.6799999999998,-0.046336003,-1.1
16.6999999999998,0.304243946,-1.1
16.7199999999998,0.164361672,-1.1
16.7399999999998,0.374185083,-1.1
16.7599999999998,0.093546271,-1.1
